Adj Close	Company Name	Date	记录数	Ticker
20.25	"Symantec"	2013-06-16 00:00:00.000	"1"	"SYMC"
19.98	"Symantec"	2013-06-17 00:00:00.000	"1"	"SYMC"
19.71	"Symantec"	2013-06-18 00:00:00.000	"1"	"SYMC"
20.2	"Symantec"	2013-06-19 00:00:00.000	"1"	"SYMC"
19.37	"Symantec"	2013-06-20 00:00:00.000	"1"	"SYMC"
19.48	"Symantec"	2013-06-23 00:00:00.000	"1"	"SYMC"
19.47	"Symantec"	2013-06-24 00:00:00.000	"1"	"SYMC"
19.98	"Symantec"	2013-06-25 00:00:00.000	"1"	"SYMC"
19.59	"Symantec"	2013-06-26 00:00:00.000	"1"	"SYMC"
19.48	"Symantec"	2013-06-27 00:00:00.000	"1"	"SYMC"
19.35	"Symantec"	2013-06-30 00:00:00.000	"1"	"SYMC"
19.74	"Symantec"	2013-07-01 00:00:00.000	"1"	"SYMC"
19.54	"Symantec"	2013-07-02 00:00:00.000	"1"	"SYMC"
19.12	"Symantec"	2013-07-03 00:00:00.000	"1"	"SYMC"
19.13	"Symantec"	2013-07-07 00:00:00.000	"1"	"SYMC"
19.53	"Symantec"	2013-07-08 00:00:00.000	"1"	"SYMC"
18.85	"Symantec"	2013-07-09 00:00:00.000	"1"	"SYMC"
18.96	"Symantec"	2013-07-10 00:00:00.000	"1"	"SYMC"
18.82	"Symantec"	2013-07-11 00:00:00.000	"1"	"SYMC"
18.65	"Symantec"	2013-07-14 00:00:00.000	"1"	"SYMC"
18.59	"Symantec"	2013-07-15 00:00:00.000	"1"	"SYMC"
18.98	"Symantec"	2013-07-16 00:00:00.000	"1"	"SYMC"
19.1	"Symantec"	2013-07-17 00:00:00.000	"1"	"SYMC"
19.14	"Symantec"	2013-07-18 00:00:00.000	"1"	"SYMC"
18.98	"Symantec"	2013-07-21 00:00:00.000	"1"	"SYMC"
19.29	"Symantec"	2013-07-22 00:00:00.000	"1"	"SYMC"
19.65	"Symantec"	2013-07-23 00:00:00.000	"1"	"SYMC"
19.38	"Symantec"	2013-07-24 00:00:00.000	"1"	"SYMC"
19.45	"Symantec"	2013-07-25 00:00:00.000	"1"	"SYMC"
19.03	"Symantec"	2013-07-28 00:00:00.000	"1"	"SYMC"
19.67	"Symantec"	2013-07-29 00:00:00.000	"1"	"SYMC"
19.69	"Symantec"	2013-07-30 00:00:00.000	"1"	"SYMC"
21.07	"Symantec"	2013-07-31 00:00:00.000	"1"	"SYMC"
21.7	"Symantec"	2013-08-01 00:00:00.000	"1"	"SYMC"
21.5	"Symantec"	2013-08-04 00:00:00.000	"1"	"SYMC"
22.13	"Symantec"	2013-08-05 00:00:00.000	"1"	"SYMC"
22.25	"Symantec"	2013-08-06 00:00:00.000	"1"	"SYMC"
21.65	"Symantec"	2013-08-07 00:00:00.000	"1"	"SYMC"
21.98	"Symantec"	2013-08-08 00:00:00.000	"1"	"SYMC"
22.17	"Symantec"	2013-08-11 00:00:00.000	"1"	"SYMC"
21.89	"Symantec"	2013-08-12 00:00:00.000	"1"	"SYMC"
22.05	"Symantec"	2013-08-13 00:00:00.000	"1"	"SYMC"
22.5	"Symantec"	2013-08-14 00:00:00.000	"1"	"SYMC"
22.27	"Symantec"	2013-08-15 00:00:00.000	"1"	"SYMC"
21.64	"Symantec"	2013-08-18 00:00:00.000	"1"	"SYMC"
21.53	"Symantec"	2013-08-19 00:00:00.000	"1"	"SYMC"
21.7	"Symantec"	2013-08-20 00:00:00.000	"1"	"SYMC"
21.88	"Symantec"	2013-08-21 00:00:00.000	"1"	"SYMC"
22.06	"Symantec"	2013-08-22 00:00:00.000	"1"	"SYMC"
21.74	"Symantec"	2013-08-25 00:00:00.000	"1"	"SYMC"
21.64	"Symantec"	2013-08-26 00:00:00.000	"1"	"SYMC"
22	"Symantec"	2013-08-27 00:00:00.000	"1"	"SYMC"
22.65	"Symantec"	2013-08-28 00:00:00.000	"1"	"SYMC"
22.31	"Symantec"	2013-08-29 00:00:00.000	"1"	"SYMC"
22.25	"Symantec"	2013-09-02 00:00:00.000	"1"	"SYMC"
21.95	"Symantec"	2013-09-03 00:00:00.000	"1"	"SYMC"
21.57	"Symantec"	2013-09-04 00:00:00.000	"1"	"SYMC"
21.48	"Symantec"	2013-09-05 00:00:00.000	"1"	"SYMC"
21.71	"Symantec"	2013-09-08 00:00:00.000	"1"	"SYMC"
21.06	"Symantec"	2013-09-09 00:00:00.000	"1"	"SYMC"
20.5	"Symantec"	2013-09-10 00:00:00.000	"1"	"SYMC"
20.82	"Symantec"	2013-09-11 00:00:00.000	"1"	"SYMC"
20.57	"Symantec"	2013-09-12 00:00:00.000	"1"	"SYMC"
20.08	"Symantec"	2013-09-15 00:00:00.000	"1"	"SYMC"
20.12	"Symantec"	2013-09-16 00:00:00.000	"1"	"SYMC"
19.52	"Symantec"	2013-09-17 00:00:00.000	"1"	"SYMC"
19.4	"Symantec"	2013-09-18 00:00:00.000	"1"	"SYMC"
19.88	"Symantec"	2013-09-19 00:00:00.000	"1"	"SYMC"
19.4	"Symantec"	2013-09-22 00:00:00.000	"1"	"SYMC"
19.5	"Symantec"	2013-09-23 00:00:00.000	"1"	"SYMC"
19.63	"Symantec"	2013-09-24 00:00:00.000	"1"	"SYMC"
19.66	"Symantec"	2013-09-25 00:00:00.000	"1"	"SYMC"
19.8	"Symantec"	2013-09-26 00:00:00.000	"1"	"SYMC"
18.62	"Symantec"	2013-09-29 00:00:00.000	"1"	"SYMC"
19.58	"Symantec"	2013-09-30 00:00:00.000	"1"	"SYMC"
18.94	"Symantec"	2013-10-01 00:00:00.000	"1"	"SYMC"
17.83	"Symantec"	2013-10-02 00:00:00.000	"1"	"SYMC"
16.95	"Symantec"	2013-10-03 00:00:00.000	"1"	"SYMC"
16.41	"Symantec"	2013-10-06 00:00:00.000	"1"	"SYMC"
15	"Symantec"	2013-10-07 00:00:00.000	"1"	"SYMC"
14.69	"Symantec"	2013-10-08 00:00:00.000	"1"	"SYMC"
13.9	"Symantec"	2013-10-09 00:00:00.000	"1"	"SYMC"
13.67	"Symantec"	2013-10-10 00:00:00.000	"1"	"SYMC"
15.28	"Symantec"	2013-10-13 00:00:00.000	"1"	"SYMC"
14.79	"Symantec"	2013-10-14 00:00:00.000	"1"	"SYMC"
14.04	"Symantec"	2013-10-15 00:00:00.000	"1"	"SYMC"
14.68	"Symantec"	2013-10-16 00:00:00.000	"1"	"SYMC"
15.28	"Symantec"	2013-10-17 00:00:00.000	"1"	"SYMC"
15.76	"Symantec"	2013-10-20 00:00:00.000	"1"	"SYMC"
15.02	"Symantec"	2013-10-21 00:00:00.000	"1"	"SYMC"
14.28	"Symantec"	2013-10-22 00:00:00.000	"1"	"SYMC"
14.3	"Symantec"	2013-10-23 00:00:00.000	"1"	"SYMC"
13.68	"Symantec"	2013-10-24 00:00:00.000	"1"	"SYMC"
13.65	"Symantec"	2013-10-27 00:00:00.000	"1"	"SYMC"
14.82	"Symantec"	2013-10-28 00:00:00.000	"1"	"SYMC"
14.82	"Symantec"	2013-10-29 00:00:00.000	"1"	"SYMC"
12.2	"Symantec"	2013-10-30 00:00:00.000	"1"	"SYMC"
12.58	"Symantec"	2013-10-31 00:00:00.000	"1"	"SYMC"
13.3	"Symantec"	2013-11-03 00:00:00.000	"1"	"SYMC"
13.65	"Symantec"	2013-11-04 00:00:00.000	"1"	"SYMC"
13.2	"Symantec"	2013-11-05 00:00:00.000	"1"	"SYMC"
12.83	"Symantec"	2013-11-06 00:00:00.000	"1"	"SYMC"
13.2	"Symantec"	2013-11-07 00:00:00.000	"1"	"SYMC"
12.9	"Symantec"	2013-11-10 00:00:00.000	"1"	"SYMC"
12.63	"Symantec"	2013-11-11 00:00:00.000	"1"	"SYMC"
12.29	"Symantec"	2013-11-12 00:00:00.000	"1"	"SYMC"
12.69	"Symantec"	2013-11-13 00:00:00.000	"1"	"SYMC"
12.21	"Symantec"	2013-11-14 00:00:00.000	"1"	"SYMC"
12.16	"Symantec"	2013-11-17 00:00:00.000	"1"	"SYMC"
12.4	"Symantec"	2013-11-18 00:00:00.000	"1"	"SYMC"
11.24	"Symantec"	2013-11-19 00:00:00.000	"1"	"SYMC"
10.05	"Symantec"	2013-11-20 00:00:00.000	"1"	"SYMC"
10.95	"Symantec"	2013-11-21 00:00:00.000	"1"	"SYMC"
12.04	"Symantec"	2013-11-24 00:00:00.000	"1"	"SYMC"
11.58	"Symantec"	2013-11-25 00:00:00.000	"1"	"SYMC"
12.17	"Symantec"	2013-11-26 00:00:00.000	"1"	"SYMC"
12.03	"Symantec"	2013-11-28 00:00:00.000	"1"	"SYMC"
11.09	"Symantec"	2013-12-01 00:00:00.000	"1"	"SYMC"
11.59	"Symantec"	2013-12-02 00:00:00.000	"1"	"SYMC"
11.92	"Symantec"	2013-12-03 00:00:00.000	"1"	"SYMC"
11.1	"Symantec"	2013-12-04 00:00:00.000	"1"	"SYMC"
12.04	"Symantec"	2013-12-05 00:00:00.000	"1"	"SYMC"
12.59	"Symantec"	2013-12-08 00:00:00.000	"1"	"SYMC"
12.57	"Symantec"	2013-12-09 00:00:00.000	"1"	"SYMC"
12.75	"Symantec"	2013-12-10 00:00:00.000	"1"	"SYMC"
12.27	"Symantec"	2013-12-11 00:00:00.000	"1"	"SYMC"
12.49	"Symantec"	2013-12-12 00:00:00.000	"1"	"SYMC"
12.33	"Symantec"	2013-12-15 00:00:00.000	"1"	"SYMC"
13.41	"Symantec"	2013-12-16 00:00:00.000	"1"	"SYMC"
13.39	"Symantec"	2013-12-17 00:00:00.000	"1"	"SYMC"
13.16	"Symantec"	2013-12-18 00:00:00.000	"1"	"SYMC"
13.45	"Symantec"	2013-12-19 00:00:00.000	"1"	"SYMC"
12.71	"Symantec"	2013-12-22 00:00:00.000	"1"	"SYMC"
12.76	"Symantec"	2013-12-23 00:00:00.000	"1"	"SYMC"
12.82	"Symantec"	2013-12-24 00:00:00.000	"1"	"SYMC"
12.88	"Symantec"	2013-12-26 00:00:00.000	"1"	"SYMC"
12.63	"Symantec"	2013-12-29 00:00:00.000	"1"	"SYMC"
12.99	"Symantec"	2013-12-30 00:00:00.000	"1"	"SYMC"
13.52	"Symantec"	2013-12-31 00:00:00.000	"1"	"SYMC"
14.8	"Symantec"	2014-01-02 00:00:00.000	"1"	"SYMC"
14.3	"Symantec"	2014-01-05 00:00:00.000	"1"	"SYMC"
14.66	"Symantec"	2014-01-06 00:00:00.000	"1"	"SYMC"
13.97	"Symantec"	2014-01-07 00:00:00.000	"1"	"SYMC"
14.1	"Symantec"	2014-01-08 00:00:00.000	"1"	"SYMC"
13.6	"Symantec"	2014-01-09 00:00:00.000	"1"	"SYMC"
13.58	"Symantec"	2014-01-12 00:00:00.000	"1"	"SYMC"
13.54	"Symantec"	2014-01-13 00:00:00.000	"1"	"SYMC"
12.74	"Symantec"	2014-01-14 00:00:00.000	"1"	"SYMC"
13.5	"Symantec"	2014-01-15 00:00:00.000	"1"	"SYMC"
13.49	"Symantec"	2014-01-16 00:00:00.000	"1"	"SYMC"
12.76	"Symantec"	2014-01-20 00:00:00.000	"1"	"SYMC"
13.72	"Symantec"	2014-01-21 00:00:00.000	"1"	"SYMC"
13.09	"Symantec"	2014-01-22 00:00:00.000	"1"	"SYMC"
13.57	"Symantec"	2014-01-23 00:00:00.000	"1"	"SYMC"
13.67	"Symantec"	2014-01-26 00:00:00.000	"1"	"SYMC"
13.99	"Symantec"	2014-01-27 00:00:00.000	"1"	"SYMC"
14.63	"Symantec"	2014-01-28 00:00:00.000	"1"	"SYMC"
15.46	"Symantec"	2014-01-29 00:00:00.000	"1"	"SYMC"
15.33	"Symantec"	2014-01-30 00:00:00.000	"1"	"SYMC"
14.69	"Symantec"	2014-02-02 00:00:00.000	"1"	"SYMC"
15.21	"Symantec"	2014-02-03 00:00:00.000	"1"	"SYMC"
15.24	"Symantec"	2014-02-04 00:00:00.000	"1"	"SYMC"
15.68	"Symantec"	2014-02-05 00:00:00.000	"1"	"SYMC"
16.06	"Symantec"	2014-02-06 00:00:00.000	"1"	"SYMC"
15.64	"Symantec"	2014-02-09 00:00:00.000	"1"	"SYMC"
14.83	"Symantec"	2014-02-10 00:00:00.000	"1"	"SYMC"
15	"Symantec"	2014-02-11 00:00:00.000	"1"	"SYMC"
14.99	"Symantec"	2014-02-12 00:00:00.000	"1"	"SYMC"
14.8	"Symantec"	2014-02-13 00:00:00.000	"1"	"SYMC"
14.19	"Symantec"	2014-02-17 00:00:00.000	"1"	"SYMC"
14.25	"Symantec"	2014-02-18 00:00:00.000	"1"	"SYMC"
14	"Symantec"	2014-02-19 00:00:00.000	"1"	"SYMC"
13.98	"Symantec"	2014-02-20 00:00:00.000	"1"	"SYMC"
13.49	"Symantec"	2014-02-23 00:00:00.000	"1"	"SYMC"
14.24	"Symantec"	2014-02-24 00:00:00.000	"1"	"SYMC"
13.92	"Symantec"	2014-02-25 00:00:00.000	"1"	"SYMC"
13.47	"Symantec"	2014-02-26 00:00:00.000	"1"	"SYMC"
13.83	"Symantec"	2014-02-27 00:00:00.000	"1"	"SYMC"
13.5	"Symantec"	2014-03-02 00:00:00.000	"1"	"SYMC"
13.06	"Symantec"	2014-03-03 00:00:00.000	"1"	"SYMC"
13.49	"Symantec"	2014-03-04 00:00:00.000	"1"	"SYMC"
13.12	"Symantec"	2014-03-05 00:00:00.000	"1"	"SYMC"
12.93	"Symantec"	2014-03-06 00:00:00.000	"1"	"SYMC"
12.62	"Symantec"	2014-03-09 00:00:00.000	"1"	"SYMC"
13.43	"Symantec"	2014-03-10 00:00:00.000	"1"	"SYMC"
13.43	"Symantec"	2014-03-11 00:00:00.000	"1"	"SYMC"
13.76	"Symantec"	2014-03-12 00:00:00.000	"1"	"SYMC"
13.77	"Symantec"	2014-03-13 00:00:00.000	"1"	"SYMC"
13.14	"Symantec"	2014-03-16 00:00:00.000	"1"	"SYMC"
13.83	"Symantec"	2014-03-17 00:00:00.000	"1"	"SYMC"
14.2	"Symantec"	2014-03-18 00:00:00.000	"1"	"SYMC"
14.18	"Symantec"	2014-03-19 00:00:00.000	"1"	"SYMC"
14.01	"Symantec"	2014-03-20 00:00:00.000	"1"	"SYMC"
14.33	"Symantec"	2014-03-23 00:00:00.000	"1"	"SYMC"
14.31	"Symantec"	2014-03-24 00:00:00.000	"1"	"SYMC"
14.82	"Symantec"	2014-03-25 00:00:00.000	"1"	"SYMC"
15.69	"Symantec"	2014-03-26 00:00:00.000	"1"	"SYMC"
14.95	"Symantec"	2014-03-27 00:00:00.000	"1"	"SYMC"
14.56	"Symantec"	2014-03-30 00:00:00.000	"1"	"SYMC"
14.94	"Symantec"	2014-03-31 00:00:00.000	"1"	"SYMC"
15.29	"Symantec"	2014-04-01 00:00:00.000	"1"	"SYMC"
16.02	"Symantec"	2014-04-02 00:00:00.000	"1"	"SYMC"
16.23	"Symantec"	2014-04-03 00:00:00.000	"1"	"SYMC"
16.08	"Symantec"	2014-04-06 00:00:00.000	"1"	"SYMC"
16.07	"Symantec"	2014-04-07 00:00:00.000	"1"	"SYMC"
16.62	"Symantec"	2014-04-08 00:00:00.000	"1"	"SYMC"
17.13	"Symantec"	2014-04-09 00:00:00.000	"1"	"SYMC"
16.36	"Symantec"	2014-04-13 00:00:00.000	"1"	"SYMC"
16.03	"Symantec"	2014-04-14 00:00:00.000	"1"	"SYMC"
16.47	"Symantec"	2014-04-15 00:00:00.000	"1"	"SYMC"
17.06	"Symantec"	2014-04-16 00:00:00.000	"1"	"SYMC"
17.27	"Symantec"	2014-04-17 00:00:00.000	"1"	"SYMC"
16.77	"Symantec"	2014-04-20 00:00:00.000	"1"	"SYMC"
17.05	"Symantec"	2014-04-21 00:00:00.000	"1"	"SYMC"
17.35	"Symantec"	2014-04-22 00:00:00.000	"1"	"SYMC"
17.12	"Symantec"	2014-04-23 00:00:00.000	"1"	"SYMC"
17.7	"Symantec"	2014-04-24 00:00:00.000	"1"	"SYMC"
16.87	"Symantec"	2014-04-27 00:00:00.000	"1"	"SYMC"
16.97	"Symantec"	2014-04-28 00:00:00.000	"1"	"SYMC"
17.3	"Symantec"	2014-04-29 00:00:00.000	"1"	"SYMC"
17.25	"Symantec"	2014-04-30 00:00:00.000	"1"	"SYMC"
17.81	"Symantec"	2014-05-01 00:00:00.000	"1"	"SYMC"
17.74	"Symantec"	2014-05-04 00:00:00.000	"1"	"SYMC"
17.64	"Symantec"	2014-05-05 00:00:00.000	"1"	"SYMC"
17.59	"Symantec"	2014-05-06 00:00:00.000	"1"	"SYMC"
14.99	"Symantec"	2014-05-07 00:00:00.000	"1"	"SYMC"
14.88	"Symantec"	2014-05-08 00:00:00.000	"1"	"SYMC"
15.32	"Symantec"	2014-05-11 00:00:00.000	"1"	"SYMC"
15.14	"Symantec"	2014-05-12 00:00:00.000	"1"	"SYMC"
14.93	"Symantec"	2014-05-13 00:00:00.000	"1"	"SYMC"
14.9	"Symantec"	2014-05-14 00:00:00.000	"1"	"SYMC"
14.82	"Symantec"	2014-05-15 00:00:00.000	"1"	"SYMC"
15.05	"Symantec"	2014-05-18 00:00:00.000	"1"	"SYMC"
15.44	"Symantec"	2014-05-19 00:00:00.000	"1"	"SYMC"
15.09	"Symantec"	2014-05-20 00:00:00.000	"1"	"SYMC"
14.87	"Symantec"	2014-05-21 00:00:00.000	"1"	"SYMC"
14.19	"Symantec"	2014-05-22 00:00:00.000	"1"	"SYMC"
14.43	"Symantec"	2014-05-26 00:00:00.000	"1"	"SYMC"
14.8	"Symantec"	2014-05-27 00:00:00.000	"1"	"SYMC"
15.19	"Symantec"	2014-05-28 00:00:00.000	"1"	"SYMC"
15.63	"Symantec"	2014-05-29 00:00:00.000	"1"	"SYMC"
15.68	"Symantec"	2014-06-01 00:00:00.000	"1"	"SYMC"
16.01	"Symantec"	2014-06-02 00:00:00.000	"1"	"SYMC"
15.77	"Symantec"	2014-06-03 00:00:00.000	"1"	"SYMC"
15.97	"Symantec"	2014-06-04 00:00:00.000	"1"	"SYMC"
16.05	"Symantec"	2014-06-05 00:00:00.000	"1"	"SYMC"
16.15	"Symantec"	2014-06-08 00:00:00.000	"1"	"SYMC"
16.53	"Symantec"	2014-06-09 00:00:00.000	"1"	"SYMC"
16.45	"Symantec"	2014-06-10 00:00:00.000	"1"	"SYMC"
15.88	"Symantec"	2014-06-11 00:00:00.000	"1"	"SYMC"
16.49	"Symantec"	2014-06-12 00:00:00.000	"1"	"SYMC"
16.12	"Symantec"	2014-06-15 00:00:00.000	"1"	"SYMC"
15.73	"Symantec"	2014-06-16 00:00:00.000	"1"	"SYMC"
15.94	"Symantec"	2014-06-17 00:00:00.000	"1"	"SYMC"
15.69	"Symantec"	2014-06-18 00:00:00.000	"1"	"SYMC"
15.88	"Symantec"	2014-06-19 00:00:00.000	"1"	"SYMC"
15.07	"Symantec"	2014-06-22 00:00:00.000	"1"	"SYMC"
15.13	"Symantec"	2014-06-23 00:00:00.000	"1"	"SYMC"
15.47	"Symantec"	2014-06-24 00:00:00.000	"1"	"SYMC"
15.84	"Symantec"	2014-06-25 00:00:00.000	"1"	"SYMC"
15.91	"Symantec"	2014-06-26 00:00:00.000	"1"	"SYMC"
15.67	"Symantec"	2014-06-29 00:00:00.000	"1"	"SYMC"
15.58	"Symantec"	2014-06-30 00:00:00.000	"1"	"SYMC"
15.63	"Symantec"	2014-07-01 00:00:00.000	"1"	"SYMC"
15.7	"Symantec"	2014-07-02 00:00:00.000	"1"	"SYMC"
15.53	"Symantec"	2014-07-06 00:00:00.000	"1"	"SYMC"
15.43	"Symantec"	2014-07-07 00:00:00.000	"1"	"SYMC"
15.2	"Symantec"	2014-07-08 00:00:00.000	"1"	"SYMC"
15.34	"Symantec"	2014-07-09 00:00:00.000	"1"	"SYMC"
15.59	"Symantec"	2014-07-10 00:00:00.000	"1"	"SYMC"
15.56	"Symantec"	2014-07-13 00:00:00.000	"1"	"SYMC"
15.9	"Symantec"	2014-07-14 00:00:00.000	"1"	"SYMC"
16.62	"Symantec"	2014-07-15 00:00:00.000	"1"	"SYMC"
16.39	"Symantec"	2014-07-16 00:00:00.000	"1"	"SYMC"
16.41	"Symantec"	2014-07-17 00:00:00.000	"1"	"SYMC"
16.68	"Symantec"	2014-07-20 00:00:00.000	"1"	"SYMC"
16.71	"Symantec"	2014-07-21 00:00:00.000	"1"	"SYMC"
16.86	"Symantec"	2014-07-22 00:00:00.000	"1"	"SYMC"
17.46	"Symantec"	2014-07-23 00:00:00.000	"1"	"SYMC"
17.37	"Symantec"	2014-07-24 00:00:00.000	"1"	"SYMC"
17.24	"Symantec"	2014-07-27 00:00:00.000	"1"	"SYMC"
17.2	"Symantec"	2014-07-28 00:00:00.000	"1"	"SYMC"
17.24	"Symantec"	2014-07-29 00:00:00.000	"1"	"SYMC"
14.78	"Symantec"	2014-07-30 00:00:00.000	"1"	"SYMC"
14.93	"Symantec"	2014-07-31 00:00:00.000	"1"	"SYMC"
15.25	"Symantec"	2014-08-03 00:00:00.000	"1"	"SYMC"
15.57	"Symantec"	2014-08-04 00:00:00.000	"1"	"SYMC"
15.17	"Symantec"	2014-08-05 00:00:00.000	"1"	"SYMC"
15.27	"Symantec"	2014-08-06 00:00:00.000	"1"	"SYMC"
15.51	"Symantec"	2014-08-07 00:00:00.000	"1"	"SYMC"
15.37	"Symantec"	2014-08-10 00:00:00.000	"1"	"SYMC"
15.02	"Symantec"	2014-08-11 00:00:00.000	"1"	"SYMC"
15.33	"Symantec"	2014-08-12 00:00:00.000	"1"	"SYMC"
15.55	"Symantec"	2014-08-13 00:00:00.000	"1"	"SYMC"
15.25	"Symantec"	2014-08-14 00:00:00.000	"1"	"SYMC"
14.78	"Symantec"	2014-08-17 00:00:00.000	"1"	"SYMC"
15.09	"Symantec"	2014-08-18 00:00:00.000	"1"	"SYMC"
15.22	"Symantec"	2014-08-19 00:00:00.000	"1"	"SYMC"
15.35	"Symantec"	2014-08-20 00:00:00.000	"1"	"SYMC"
15.54	"Symantec"	2014-08-21 00:00:00.000	"1"	"SYMC"
15.44	"Symantec"	2014-08-24 00:00:00.000	"1"	"SYMC"
15.44	"Symantec"	2014-08-25 00:00:00.000	"1"	"SYMC"
15.43	"Symantec"	2014-08-26 00:00:00.000	"1"	"SYMC"
15.47	"Symantec"	2014-08-27 00:00:00.000	"1"	"SYMC"
15.24	"Symantec"	2014-08-28 00:00:00.000	"1"	"SYMC"
15.12	"Symantec"	2014-08-31 00:00:00.000	"1"	"SYMC"
14.92	"Symantec"	2014-09-01 00:00:00.000	"1"	"SYMC"
15	"Symantec"	2014-09-02 00:00:00.000	"1"	"SYMC"
15.24	"Symantec"	2014-09-03 00:00:00.000	"1"	"SYMC"
15.65	"Symantec"	2014-09-04 00:00:00.000	"1"	"SYMC"
15.69	"Symantec"	2014-09-08 00:00:00.000	"1"	"SYMC"
15.76	"Symantec"	2014-09-09 00:00:00.000	"1"	"SYMC"
15.93	"Symantec"	2014-09-10 00:00:00.000	"1"	"SYMC"
15.97	"Symantec"	2014-09-11 00:00:00.000	"1"	"SYMC"
15.83	"Symantec"	2014-09-14 00:00:00.000	"1"	"SYMC"
15.67	"Symantec"	2014-09-15 00:00:00.000	"1"	"SYMC"
16.01	"Symantec"	2014-09-16 00:00:00.000	"1"	"SYMC"
16.03	"Symantec"	2014-09-17 00:00:00.000	"1"	"SYMC"
27.92	"VASCO"	2012-12-31 00:00:00.000	"1"	"VDSI"
27.48	"VASCO"	2013-01-02 00:00:00.000	"1"	"VDSI"
26.97	"VASCO"	2013-01-03 00:00:00.000	"1"	"VDSI"
24.79	"VASCO"	2013-01-04 00:00:00.000	"1"	"VDSI"
22.84	"VASCO"	2013-01-07 00:00:00.000	"1"	"VDSI"
23.08	"VASCO"	2013-01-08 00:00:00.000	"1"	"VDSI"
21.9	"VASCO"	2013-01-09 00:00:00.000	"1"	"VDSI"
20.86	"VASCO"	2013-01-10 00:00:00.000	"1"	"VDSI"
20.8	"VASCO"	2013-01-11 00:00:00.000	"1"	"VDSI"
21.68	"VASCO"	2013-01-14 00:00:00.000	"1"	"VDSI"
20.11	"VASCO"	2013-01-15 00:00:00.000	"1"	"VDSI"
19.13	"VASCO"	2013-01-16 00:00:00.000	"1"	"VDSI"
17.67	"VASCO"	2013-01-17 00:00:00.000	"1"	"VDSI"
17.51	"VASCO"	2013-01-18 00:00:00.000	"1"	"VDSI"
16.99	"VASCO"	2013-01-22 00:00:00.000	"1"	"VDSI"
17.4	"VASCO"	2013-01-23 00:00:00.000	"1"	"VDSI"
19.47	"VASCO"	2013-01-24 00:00:00.000	"1"	"VDSI"
19.37	"VASCO"	2013-01-25 00:00:00.000	"1"	"VDSI"
19.55	"VASCO"	2013-01-28 00:00:00.000	"1"	"VDSI"
19.05	"VASCO"	2013-01-29 00:00:00.000	"1"	"VDSI"
18.64	"VASCO"	2013-01-30 00:00:00.000	"1"	"VDSI"
18.97	"VASCO"	2013-01-31 00:00:00.000	"1"	"VDSI"
19.03	"VASCO"	2013-02-01 00:00:00.000	"1"	"VDSI"
18.16	"VASCO"	2013-02-04 00:00:00.000	"1"	"VDSI"
17.16	"VASCO"	2013-02-05 00:00:00.000	"1"	"VDSI"
17	"VASCO"	2013-02-06 00:00:00.000	"1"	"VDSI"
16.9	"VASCO"	2013-02-07 00:00:00.000	"1"	"VDSI"
16.98	"VASCO"	2013-02-08 00:00:00.000	"1"	"VDSI"
17.37	"VASCO"	2013-02-11 00:00:00.000	"1"	"VDSI"
17.17	"VASCO"	2013-02-12 00:00:00.000	"1"	"VDSI"
18.02	"VASCO"	2013-02-13 00:00:00.000	"1"	"VDSI"
17.63	"VASCO"	2013-02-14 00:00:00.000	"1"	"VDSI"
17.51	"VASCO"	2013-02-15 00:00:00.000	"1"	"VDSI"
18.44	"VASCO"	2013-02-19 00:00:00.000	"1"	"VDSI"
18.27	"VASCO"	2013-02-20 00:00:00.000	"1"	"VDSI"
11.39	"VASCO"	2013-02-21 00:00:00.000	"1"	"VDSI"
11.4	"VASCO"	2013-02-22 00:00:00.000	"1"	"VDSI"
11.4	"VASCO"	2013-02-25 00:00:00.000	"1"	"VDSI"
11.47	"VASCO"	2013-02-26 00:00:00.000	"1"	"VDSI"
12.11	"VASCO"	2013-02-27 00:00:00.000	"1"	"VDSI"
11.7	"VASCO"	2013-02-28 00:00:00.000	"1"	"VDSI"
11.06	"VASCO"	2013-03-01 00:00:00.000	"1"	"VDSI"
10.61	"VASCO"	2013-03-03 00:00:00.000	"1"	"VDSI"
10.43	"VASCO"	2013-03-04 00:00:00.000	"1"	"VDSI"
11.57	"VASCO"	2013-03-05 00:00:00.000	"1"	"VDSI"
11.67	"VASCO"	2013-03-06 00:00:00.000	"1"	"VDSI"
10.96	"VASCO"	2013-03-07 00:00:00.000	"1"	"VDSI"
11.11	"VASCO"	2013-03-10 00:00:00.000	"1"	"VDSI"
11.75	"VASCO"	2013-03-11 00:00:00.000	"1"	"VDSI"
11.47	"VASCO"	2013-03-12 00:00:00.000	"1"	"VDSI"
11.96	"VASCO"	2013-03-13 00:00:00.000	"1"	"VDSI"
11.66	"VASCO"	2013-03-14 00:00:00.000	"1"	"VDSI"
11.5	"VASCO"	2013-03-17 00:00:00.000	"1"	"VDSI"
12.44	"VASCO"	2013-03-18 00:00:00.000	"1"	"VDSI"
12.04	"VASCO"	2013-03-19 00:00:00.000	"1"	"VDSI"
12.25	"VASCO"	2013-03-20 00:00:00.000	"1"	"VDSI"
13.74	"VASCO"	2013-03-24 00:00:00.000	"1"	"VDSI"
14.34	"VASCO"	2013-03-25 00:00:00.000	"1"	"VDSI"
14.13	"VASCO"	2013-03-26 00:00:00.000	"1"	"VDSI"
13.98	"VASCO"	2013-03-27 00:00:00.000	"1"	"VDSI"
